text,label
You're welcome,7
Ross,5
Joey  We should just switch,7
Yeah absolutely,1
Rachel   we're sorry for pushing those guys on you,0
Oh that's all right,1
Y'know   I ended up having a really good time,1
Y'know   the charity was a big success and they raised a lot of money and awareness,1
So what was it for anyway,7
I wanna say a disease,7
Rachel   we're sorry for pushing those guys on you,0
Oh that's all right,1
Y'know   I ended up having a really good time,1
Y'know   the charity was a big success and they raised a lot of money and awareness,1
So what was it for anyway,7
I wanna say a disease,7
Hey,5
Hey,5
I just got this really weird message from Ross He said turn on,7
Rachel   we're sorry for pushing those guys on you,0
Oh that's all right,1
Y'know   I ended up having a really good time,1
Y'know   the charity was a big success and they raised a lot of money and awareness,1
So what was it for anyway,7
I wanna say a disease,7
Hey,5
Hey,5
I just got this really weird message from Ross He said turn on,7
Oh my God   look That's Elizabeth,5
Hey So uh   was he excited about the tickets,7
No He blew us off,3
What,5
Hey So uh   was he excited about the tickets,7
No He blew us off,3
What,5
I know,5
Hey So uh   was he excited about the tickets,7
No He blew us off,3
What,5
I know,5
I can't believe it  Can I tell you something I'm a little mad at him now,3
Hey So uh   was he excited about the tickets,7
No He blew us off,3
What,5
I know,5
I can't believe it  Can I tell you something I'm a little mad at him now,3
Can I tell you something Me too,3
Hey So uh   was he excited about the tickets,7
No He blew us off,3
What,5
I know,5
I can't believe it  Can I tell you something I'm a little mad at him now,3
Can I tell you something Me too,3
Y'know what He didn't want to talk to us about being angry   well maybe we don't talk to him,3
Ooooh Freeze him out,1
Hey So uh   was he excited about the tickets,7
No He blew us off,3
What,5
I know,5
I can't believe it  Can I tell you something I'm a little mad at him now,3
Can I tell you something Me too,3
Y'know what He didn't want to talk to us about being angry   well maybe we don't talk to him,3
Ooooh Freeze him out,1
That's right,1
Doorknob,7
Yeah   it kinda grows on you  Actually   I wanted to finish talking to you about uh   spring vacation,7
Oh good,1
Doorknob,7
Yeah   it kinda grows on you  Actually   I wanted to finish talking to you about uh   spring vacation,7
Oh good,1
Look   I  Look   I'm having a great time with you and I just don't want us to move to fast or put to much pressure on us,4
Doorknob,7
Yeah   it kinda grows on you  Actually   I wanted to finish talking to you about uh   spring vacation,7
Oh good,1
Look   I  Look   I'm having a great time with you and I just don't want us to move to fast or put to much pressure on us,4
So   I'm sorry I just don't think we should go away together yet,0
Doorknob,7
Yeah   it kinda grows on you  Actually   I wanted to finish talking to you about uh   spring vacation,7
Oh good,1
Look   I  Look   I'm having a great time with you and I just don't want us to move to fast or put to much pressure on us,4
So   I'm sorry I just don't think we should go away together yet,0
It's-it's too soon,4
Doorknob,7
Yeah   it kinda grows on you  Actually   I wanted to finish talking to you about uh   spring vacation,7
Oh good,1
Look   I  Look   I'm having a great time with you and I just don't want us to move to fast or put to much pressure on us,4
So   I'm sorry I just don't think we should go away together yet,0
It's-it's too soon,4
Ross   I think you misunderstood what I was saying I just wanted to tell you that I'm going to Florida for a couple weeks,5
Doorknob,7
Yeah   it kinda grows on you  Actually   I wanted to finish talking to you about uh   spring vacation,7
Oh good,1
Look   I  Look   I'm having a great time with you and I just don't want us to move to fast or put to much pressure on us,4
So   I'm sorry I just don't think we should go away together yet,0
It's-it's too soon,4
Ross   I think you misunderstood what I was saying I just wanted to tell you that I'm going to Florida for a couple weeks,5
No I think you misunderstood what,5
Doorknob,7
Yeah   it kinda grows on you  Actually   I wanted to finish talking to you about uh   spring vacation,7
Oh good,1
Look   I  Look   I'm having a great time with you and I just don't want us to move to fast or put to much pressure on us,4
So   I'm sorry I just don't think we should go away together yet,0
It's-it's too soon,4
Ross   I think you misunderstood what I was saying I just wanted to tell you that I'm going to Florida for a couple weeks,5
No I think you misunderstood what,5
You are so adorable,1
Doorknob,7
Yeah   it kinda grows on you  Actually   I wanted to finish talking to you about uh   spring vacation,7
Oh good,1
Look   I  Look   I'm having a great time with you and I just don't want us to move to fast or put to much pressure on us,4
So   I'm sorry I just don't think we should go away together yet,0
It's-it's too soon,4
Ross   I think you misunderstood what I was saying I just wanted to tell you that I'm going to Florida for a couple weeks,5
No I think you misunderstood what,5
You are so adorable,1
That Let's talk about that,1
Hey,1
How do you feel,7
Well   let's just say that Krog will be fully equipped to destroy the universe again in twelve to fourteen hours,7
Hey,1
How do you feel,7
Well   let's just say that Krog will be fully equipped to destroy the universe again in twelve to fourteen hours,7
Okay   so I,7
And protected them from a tornado,7
Oh my God,5
I know   the babies are asleep,7
Phoebe   what   what happened here,5
I did it I took care of the babies all by myself,1
Hey,1
How do you feel,7
Well   let's just say that Krog will be fully equipped to destroy the universe again in twelve to fourteen hours,7
Okay   so I,7
And protected them from a tornado,7
Oh my God,5
I know   the babies are asleep,7
Phoebe   what   what happened here,5
I did it I took care of the babies all by myself,1
But my apartment,5
Is not as important as the fact that Phoebe took care of the babies all by herself,7
You're right   you're right I shouldn't freak out,7
Hey,1
How do you feel,7
Well   let's just say that Krog will be fully equipped to destroy the universe again in twelve to fourteen hours,7
Okay   so I,7
And protected them from a tornado,7
Oh my God,5
I know   the babies are asleep,7
Phoebe   what   what happened here,5
I did it I took care of the babies all by myself,1
But my apartment,5
Is not as important as the fact that Phoebe took care of the babies all by herself,7
You're right   you're right I shouldn't freak out,7
Cause this is what will happen when you and I have babies,7
When will that be,7
Phoebe   would you take a look at this mess,3
Hey Ross The baby's kicking,1
What It is,5
It's not kicking right now Although we would love to see you do  that again,1
Hey   when-when was it kicking What happened,1
Hey Ross The baby's kicking,1
What It is,5
It's not kicking right now Although we would love to see you do  that again,1
Hey   when-when was it kicking What happened,1
Last night I just felt it and I went into Joey's room and he was sleeping,1
A dreamless sleep,7
So c'mon   you guys   tell me all the dirt,1
Well   the biggest news is still you dumping Barry at the altar,7
Alright Let's talk reality for a second,7
Okay,7
So c'mon   you guys   tell me all the dirt,1
Well   the biggest news is still you dumping Barry at the altar,7
Alright Let's talk reality for a second,7
Okay,7
When are you coming home,7
What Guys   I'm not,5
So c'mon   you guys   tell me all the dirt,1
Well   the biggest news is still you dumping Barry at the altar,7
Alright Let's talk reality for a second,7
Okay,7
When are you coming home,7
What Guys   I'm not,5
C'mon   this is us,7
I'm not This is what I'm doing now I've got this job-,7
So c'mon   you guys   tell me all the dirt,1
Well   the biggest news is still you dumping Barry at the altar,7
Alright Let's talk reality for a second,7
Okay,7
When are you coming home,7
What Guys   I'm not,5
C'mon   this is us,7
I'm not This is what I'm doing now I've got this job-,7
Waitressing,5
So c'mon   you guys   tell me all the dirt,1
Well   the biggest news is still you dumping Barry at the altar,7
Alright Let's talk reality for a second,7
Okay,7
When are you coming home,7
What Guys   I'm not,5
C'mon   this is us,7
I'm not This is what I'm doing now I've got this job-,7
Waitressing,5
Okay   I'm not just waitressing,7
I'm,7
I   um,7
I write the specials on the specials board   and   uh and I   uh,7
I take the uh dead flowers out of the vase Oh   and   um   sometimes Artelle lets me put the little chocolate blobbies on the cookies,0
We get off around midnight   why don't we pick you up then,7
So   um   will you bring the truck,7
I'll even let you ring the bell,7
Oh   my god,5
We get off around midnight   why don't we pick you up then,7
So   um   will you bring the truck,7
I'll even let you ring the bell,7
Oh   my god,5
See   there you go   the cleansing works,1
They're nice guys,7
Oh   they're firemen guys,1
Your son,7
No-no-no I don't have a son named Jordie We all agreed   my son's name is Jamie,3
Well   Jamie was the name of Susan's first girlfriend   so we went back to Jordie,7
What Whoa   whoa whoa whoa   what do you mean  ,5
Your son,7
No-no-no I don't have a son named Jordie We all agreed   my son's name is Jamie,3
Well   Jamie was the name of Susan's first girlfriend   so we went back to Jordie,7
What Whoa   whoa whoa whoa   what do you mean  ,5
Ow   ow   ow   ow   leg cramp   leg cramp   leg cramp,3
Your son,7
No-no-no I don't have a son named Jordie We all agreed   my son's name is Jamie,3
Well   Jamie was the name of Susan's first girlfriend   so we went back to Jordie,7
What Whoa   whoa whoa whoa   what do you mean  ,5
Ow   ow   ow   ow   leg cramp   leg cramp   leg cramp,3
I got it,7
Your son,7
No-no-no I don't have a son named Jordie We all agreed   my son's name is Jamie,3
Well   Jamie was the name of Susan's first girlfriend   so we went back to Jordie,7
What Whoa   whoa whoa whoa   what do you mean  ,5
Ow   ow   ow   ow   leg cramp   leg cramp   leg cramp,3
I got it,7
I got it,7
I got it Hey   you get to sleep with her   I get the cramps,3
Your son,7
No-no-no I don't have a son named Jordie We all agreed   my son's name is Jamie,3
Well   Jamie was the name of Susan's first girlfriend   so we went back to Jordie,7
What Whoa   whoa whoa whoa   what do you mean  ,5
Ow   ow   ow   ow   leg cramp   leg cramp   leg cramp,3
I got it,7
I got it,7
I got it Hey   you get to sleep with her   I get the cramps,3
No   you don't,7
All right   that's it I want both of you out,3
Why,5
Your son,7
No-no-no I don't have a son named Jordie We all agreed   my son's name is Jamie,3
Well   Jamie was the name of Susan's first girlfriend   so we went back to Jordie,7
What Whoa   whoa whoa whoa   what do you mean  ,5
Ow   ow   ow   ow   leg cramp   leg cramp   leg cramp,3
I got it,7
I got it,7
I got it Hey   you get to sleep with her   I get the cramps,3
No   you don't,7
All right   that's it I want both of you out,3
Why,5
He started it,3
Your son,7
No-no-no I don't have a son named Jordie We all agreed   my son's name is Jamie,3
Well   Jamie was the name of Susan's first girlfriend   so we went back to Jordie,7
What Whoa   whoa whoa whoa   what do you mean  ,5
Ow   ow   ow   ow   leg cramp   leg cramp   leg cramp,3
I got it,7
I got it,7
I got it Hey   you get to sleep with her   I get the cramps,3
No   you don't,7
All right   that's it I want both of you out,3
Why,5
He started it,3
No   you started it,3
Your son,7
No-no-no I don't have a son named Jordie We all agreed   my son's name is Jamie,3
Well   Jamie was the name of Susan's first girlfriend   so we went back to Jordie,7
